City ID,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.feels_like,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,snow.3h,sys.country,sys.id,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,wind.speed
437,stations,1,200,47.13,-119.28,1580090394,5803990,38.16,,81,1016,,42.76,46.0,39.2,Moses Lake,,,,,US,5013.0,1580052589,1580086147,1.0,-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",140.0,,3.36
438,stations,0,200,24.41,-106.69,1580090394,4012707,68.45,,84,1008,,66.0,66.0,66.0,Cosala,,,,,MX,2010279.0,1580046642,1580086050,3.0,-25200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",98.0,,2.15
439,model,0,200,-20.78,117.13,1580090394,2062276,98.22,997.0,9,1008,1008.0,108.25,108.25,108.25,Roebourne,,,,,AU,,1580075438,1580122630,,28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",121.0,,12.93
440,stations,90,200,49.75,-77.63,1580090062,6067747,17.55,,92,1002,,26.6,26.6,26.6,Matagami,,,,,CA,866.0,1580043104,1580075636,1.0,-18000,9656.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",350.0,,8.05
441,stations,40,200,-51.62,-69.22,1580089910,3838859,45.59,,43,1011,,55.4,55.4,55.4,Rio Gallegos,,,,,AR,8293.0,1580029265,1580085438,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",250.0,,11.41
442,model,100,200,48.65,-53.11,1580090394,5905393,17.96,1012.0,80,1015,1015.0,30.0,30.0,30.0,Bonavista,,,,,CA,,1580037005,1580069964,,-12600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",217.0,,13.35
443,stations,90,200,-20.73,139.5,1580089903,2065594,87.49,,78,1008,,82.4,82.4,82.4,Mount Isa,,,,,AU,9495.0,1580070072,1580117257,1.0,36000,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",110.0,,9.17
444,stations,0,200,-20.32,118.57,1580089904,2063042,103.15,,56,1009,,95.0,95.0,95.0,Port Hedland,,,,,AU,9585.0,1580075136,1580122241,1.0,28800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",170.0,,5.82
445,model,100,200,-6.47,16.82,1580090395,2315026,74.05,929.0,97,1012,1012.0,68.11,68.11,68.11,Kasongo-Lunda,,1.81,,,CD,,1580100775,1580145449,,3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",46.0,,0.6
446,model,91,200,3.41,30.96,1580090395,230725,63.39,890.0,35,1012,1012.0,68.27,68.27,68.27,Koboko,,,,,UG,,1580098183,1580141253,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",331.0,,4.56
447,stations,90,200,41.79,-107.24,1580090395,5836068,28.02,,80,1017,,34.65,35.6,33.8,Rawlins,,,,,US,5766.0,1580048827,1580084129,1.0,-25200,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",90.0,,4.7
448,stations,40,200,28.66,-17.92,1580090297,2514651,55.81,,67,1025,,60.93,62.6,59.0,Los Llanos de Aridane,,,,,ES,2377.0,1580112149,1580150753,1.0,0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",300.0,,9.17
449,stations,20,200,19.28,-81.25,1580090395,3580733,79.9,,78,1014,,75.2,75.2,75.2,Bodden Town,,,,,KY,7265.0,1580040055,1580080423,1.0,-18000,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",60.0,,3.36
450,model,0,200,22.17,83.35,1580090395,1271361,61.79,982.0,34,1016,1016.0,65.32,65.32,65.32,Gharghoda,,,,,IN,,1580087211,1580127074,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",35.0,,1.1
451,model,98,200,56.34,114.88,1580090395,2015701,-9.27,926.0,94,1027,1027.0,-1.34,-1.34,-1.34,Taksimo,,,,,RU,,1580084858,1580114290,,28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",152.0,,2.73
452,model,100,200,9.31,42.13,1580090395,335035,57.09,820.0,95,1017,1017.0,57.56,57.56,57.56,Harar,,,,,ET,,1580095984,1580138090,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",349.0,,4.23
453,model,0,200,22.79,100.97,1580090396,1794209,54.01,850.0,44,1014,1014.0,58.84,58.84,58.84,Simao,,,,,CN,,1580083041,1580122785,,28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",237.0,,3.62
454,stations,17,200,69.22,-51.1,1580090275,3423146,-3.95,,65,998,,3.2,3.2,3.2,Ilulissat,,,,,GL,165.0,1580045491,1580060512,1.0,-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",110.0,,1.12
455,model,100,200,52.27,79.17,1580090266,1503153,3.0,993.0,84,1010,1010.0,22.35,22.35,22.35,Klyuchi,,,,,RU,,1580092373,1580123918,,25200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",184.0,,25.21
456,model,100,200,-0.9,-89.6,1580090396,3652758,79.07,1014.0,87,1015,1015.0,75.79,75.79,75.79,Puerto Baquerizo Moreno,,,,,EC,,1580040359,1580084127,,-21600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",214.0,,9.24
457,stations,90,200,41.37,-73.41,1580089716,5282297,33.39,,64,1008,,40.05,43.0,35.01,Bethel,,,,,US,3888.0,1580040650,1580076064,1.0,-18000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",230.0,,4.7
458,stations,20,200,-17.73,-149.15,1580090098,4033557,91.74,,66,1011,,87.4,87.8,87.01,Tautira,,,,,PF,7318.0,1580053221,1580099855,1.0,-36000,10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]",20.0,,10.29
459,model,93,200,67.47,78.7,1580090396,1489853,-13.09,1004.0,97,1006,1006.0,-2.42,-2.42,-2.42,Tazovsky,,,,0.13,RU,,1580098823,1580117694,,18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",150.0,,7.54
460,model,96,200,58.84,125.49,1580090396,2019135,3.58,959.0,91,1019,1019.0,13.8,13.8,13.8,Nizhniy Kuranakh,,,,,RU,,1580083103,1580110952,,32400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",249.0,,8.08
461,stations,1,200,70.47,-68.59,1580089876,5924351,-32.26,,74,1009,,-22.0,-22.0,-22.0,Clyde River,,,,,CA,776.0,1580051451,1580062950,1.0,-18000,14484.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",260.0,,5.82
462,stations,40,200,63.84,-22.43,1580089866,3416888,19.6,,74,966,,33.06,33.8,32.0,Grindavik,,,,,IS,90.0,1580120656,1580144411,1.0,0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",130.0,,16.11
463,model,0,200,66.77,123.37,1580090095,2012530,-37.44,1016.0,61,1021,1021.0,-29.0,-29.0,-29.0,Zhigansk,,,,,RU,,1580087576,1580107497,,32400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",359.0,,2.44
464,model,0,200,31.42,51.57,1580090397,116406,7.23,744.0,29,1024,1024.0,14.97,14.97,14.97,Semirom,,,,,IR,,1580095772,1580133770,,12600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",95.0,,1.88
465,model,88,200,39.51,54.37,1580090397,161616,28.71,982.0,78,1027,1027.0,35.98,35.98,35.98,Balkanabat,,,,,TM,,1580096090,1580132107,,18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",332.0,,6.02
466,model,0,200,8.55,-0.52,1580090397,2295684,65.79,996.0,11,1012,1012.0,72.86,72.86,72.86,Salaga,,,,,GH,,1580106157,1580148391,,0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",175.0,,2.95
467,stations,100,200,46.43,26.4,1580090042,686090,22.57,,80,1019,,30.33,30.99,30.0,Asau,,,,,RO,6909.0,1580103864,1580137761,1.0,7200,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",190.0,,5.82
468,stations,75,200,37.67,21.62,1580090397,255030,47.57,,93,1020,,53.49,57.2,48.0,Platanos,,,,,GR,6608.0,1580103702,1580140218,1.0,7200,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",140.0,,11.41
469,stations,20,200,36.62,-121.92,1580090397,5380437,49.03,,76,1025,,53.78,60.01,48.0,Pacific Grove,,,,,US,3723.0,1580051640,1580088362,1.0,-28800,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",310.0,,6.93
470,stations,100,200,70.37,31.11,1580089812,777019,-9.18,,85,1010,,10.4,10.4,10.4,Vardo,,,,0.19,NO,1682.0,1580113445,1580125919,1.0,3600,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",330.0,,24.16
471,model,100,200,0.53,72.93,1580090058,1337610,85.37,1012.0,77,1012,1012.0,81.77,81.77,81.77,Thinadhoo,,,,,MV,,1580087876,1580131411,,18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",14.0,,10.8
472,model,100,200,38.52,-28.7,1580089938,3372707,50.83,991.0,89,1015,1015.0,59.38,59.38,59.38,Ribeira Grande,,1.31,,,PT,,1580115884,1580152193,,-3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",199.0,,18.59
473,model,100,200,-12.17,17.33,1580090398,3349580,66.92,861.0,97,1014,1014.0,63.66,63.66,63.66,Chissamba,,2.69,,,AO,,1580100175,1580145805,,3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",301.0,,1.97
474,stations,90,200,41.89,-88.31,1580090367,4893591,21.02,,92,1012,,28.02,30.0,26.6,Geneva,,,,,US,2658.0,1580044301,1580079567,1.0,-21600,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",260.0,,4.7
475,stations,90,200,55.34,-131.65,1580090398,5554428,26.29,,86,998,,41.86,42.8,41.0,Ketchikan,,,,,US,7741.0,1580057375,1580087299,1.0,-32400,12874.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",110.0,24.16,23.04
476,stations,20,200,-34.65,-59.43,1580090398,3430708,70.02,,26,1008,,77.34,80.01,75.0,Mercedes,,,,,AR,2019320.0,1580029871,1580080132,3.0,-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",225.0,21.0,8.99
477,model,100,200,-11.02,33.86,1580090398,924102,65.35,869.0,99,1014,1014.0,61.88,61.88,61.88,Rumphi,,7.19,,,MW,,1580096304,1580141740,,7200,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",296.0,,0.72
478,stations,1,200,42.83,-108.73,1580090398,5830007,18.27,,74,1014,,27.18,28.4,25.0,Lander,,,,,US,4734.0,1580049341,1580084330,1.0,-25200,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",330.0,,6.93
479,model,100,200,47.17,-55.15,1580090398,6067472,20.57,1013.0,87,1014,1014.0,33.53,33.53,33.53,Marystown,,,,,CA,,1580037216,1580070732,,-12600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",159.0,,16.2
480,model,6,200,-25.17,46.08,1580090399,1079048,66.2,994.0,76,1013,1013.0,66.79,66.79,66.79,Ambovombe,,,,,MG,,1580092066,1580140112,,10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",58.0,,6.2
481,model,32,200,-34.0,24.73,1580090399,986717,49.03,991.0,87,1022,1022.0,54.01,54.01,54.01,Kruisfontein,,0.38,,,ZA,,1580096202,1580146225,,7200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",283.0,,9.1
482,model,3,200,56.08,99.63,1580090399,1507636,3.45,986.0,91,1029,1029.0,11.05,11.05,11.05,Chunskiy,,,,,RU,,1580088439,1580118030,,28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",176.0,,3.11
483,stations,0,200,26.33,43.98,1580090338,107304,31.86,,86,1027,,37.4,37.4,37.4,Buraidah,,,,,SA,7411.0,1580097059,1580136126,1.0,10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",332.0,,3.94
484,stations,90,200,-21.15,55.28,1580090399,6690297,67.93,,73,1012,,69.6,75.2,59.0,Saint-Leu,,,,,RE,2127.0,1580090254,1580137507,1.0,14400,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",40.0,,9.17
485,stations,90,200,-2.88,-78.98,1580090399,3658666,58.53,,82,1026,,60.8,60.8,60.8,Cuenca,,,,,EC,8519.0,1580037648,1580081740,1.0,-18000,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",150.0,,6.93
486,model,0,200,36.67,48.48,1580090399,111453,0.14,806.0,68,1031,1031.0,8.06,8.06,8.06,Zanjan,,,,,IR,,1580097131,1580133894,,12600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",25.0,,2.86
487,model,0,200,16.15,36.2,1580090399,364027,47.07,966.0,88,1016,1016.0,51.67,51.67,51.67,Wagar,,,,,SD,,1580097984,1580138936,,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",26.0,,7.52
488,model,62,200,-3.37,135.48,1580089852,1634614,95.41,987.0,55,1009,1009.0,90.23,90.23,90.23,Nabire,,,,,ID,,1580072545,1580116714,,32400,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",316.0,,6.04
489,stations,20,200,-15.72,46.32,1580090400,1062663,87.67,,94,1012,,78.8,78.8,78.8,Mahajanga,,,,,MG,2143.0,1580092905,1580139157,1.0,10800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",80.0,,4.7
490,stations,0,200,36.3,59.61,1580090132,124665,23.25,,86,1021,,30.2,30.2,30.2,Mashhad,,,,,IR,7485.0,1580094415,1580131267,1.0,12600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",260.0,,4.7
491,model,0,200,-26.37,-70.05,1580090400,3892454,64.98,888.0,74,1017,1017.0,63.82,63.82,63.82,Diego de Almagro,,,,,CL,,1580033380,1580081721,,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",293.0,,0.92
492,model,0,200,45.4,34.76,1580090400,687191,33.08,1022.0,89,1023,1023.0,37.02,37.02,37.02,Zhelyabovka,,,,,UA,,1580101683,1580135929,,10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",146.0,,1.23
493,model,100,200,-19.9,-41.06,1580090400,3458805,71.02,940.0,96,1012,1012.0,66.78,66.78,66.78,Laranja da Terra,,,,,BR,,1580027066,1580074118,,-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",134.0,,2.33
494,stations,40,200,39.18,-84.53,1580089830,4513583,27.86,,89,1013,,32.88,37.0,28.99,Hamilton,,,,,US,4476.0,1580043008,1580079045,1.0,-18000,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",262.0,,2.08
495,model,100,200,60.87,60.42,1580090401,1494482,-15.2,974.0,96,997,997.0,-5.04,-5.04,-5.04,Polunochnoye,,,,0.13,RU,,1580099449,1580125844,,18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",347.0,,6.44
496,model,0,200,49.62,127.98,1580090401,2021799,-0.02,1006.0,87,1029,1029.0,10.22,10.22,10.22,Konstantinovka,,,,,RU,,1580080101,1580112758,,32400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",217.0,,7.61
497,stations,75,200,45.11,20.62,1580090401,789178,35.74,,100,1017,,42.08,46.4,39.2,Kovacica,,,,,RS,7030.0,1580105026,1580139374,1.0,3600,4000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",340.0,,8.05
498,stations,90,200,50.03,-66.87,1580090401,6111696,15.55,,92,1001,,27.19,28.0,26.6,Port-Cartier,,,,,CA,1013.0,1580040582,1580072993,1.0,-18000,8047.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",60.0,21.92,12.75
499,stations,94,200,62.23,-6.59,1580090340,2618795,22.06,,63,984,,39.2,39.2,39.2,Klaksvik,,,,0.38,FO,1596.0,1580116082,1580141381,1.0,0,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",180.0,,23.04
500,model,0,200,-23.49,-58.8,1580090401,3437443,77.83,995.0,36,1008,1008.0,79.25,79.25,79.25,Pozo Colorado,,,,,PY,,1580030975,1580078725,,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",85.0,,2.64
501,stations,90,200,49.78,-74.85,1580090401,5919850,17.55,,92,999,,26.6,26.6,26.6,Chapais,,,,,CA,859.0,1580042444,1580074962,1.0,-18000,2414.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",10.0,,8.05
502,model,100,200,-31.54,-68.54,1580090160,3837213,77.97,937.0,42,1016,1016.0,82.62,82.62,82.62,San Juan,,1.5,,,AR,,1580032441,1580081935,,-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",228.0,,12.28
503,model,100,200,-20.1,146.27,1580090402,2171722,80.02,977.0,83,1008,1008.0,78.03,78.03,78.03,Charters Towers,,1.94,,,AU,,1580068506,1580115573,,36000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",72.0,,12.26
504,model,44,200,51.4,83.56,1580090402,1508427,0.25,946.0,73,1022,1022.0,9.45,9.45,9.45,Charyshskoye,,,,,RU,,1580091126,1580123058,,25200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",146.0,,5.35
505,stations,100,200,69.23,17.98,1580090403,3157549,-17.7,,76,1008,,4.17,21.99,-9.4,Finnsnes,,,,,NO,1619.0,1580115063,1580130604,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",110.0,,27.51
506,stations,90,200,47.49,-117.58,1580090403,5789856,29.66,,93,1017,,37.24,39.2,35.01,Cheney,0.25,,,,US,4199.0,1580052247,1580085672,1.0,-28800,1609.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",230.0,,8.05
507,stations,57,200,60.4,-1.35,1580090403,2654970,27.54,,62,993,,38.95,41.0,37.4,Brae,,,,,GB,1447.0,1580114067,1580140880,1.0,0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",180.0,,12.75
508,model,0,200,11.14,123.72,1580090403,1685422,85.8,1011.0,82,1011,1011.0,80.76,80.76,80.76,Sulangan,,,,,PH,,1580076554,1580118351,,28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",346.0,,9.17
509,model,100,200,9.23,78.78,1580090403,1252646,79.12,1014.0,67,1014,1014.0,79.45,79.45,79.45,Kilakarai,,,,,IN,,1580087181,1580129298,,19800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",50.0,,11.97
510,model,26,200,9.49,50.81,1580090035,64814,72.03,1016.0,76,1016,1016.0,78.93,78.93,78.93,Bandarbeyla,,0.63,,,SO,,1580093915,1580135991,,10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",32.0,,26.44
511,stations,100,200,64.86,-147.8,1580090404,5859699,-25.28,,74,1007,,-17.01,-11.2,-22.0,College,,,0.25,,US,7684.0,1580065029,1580087399,1.0,-32400,4828.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",1.0,,2.39
512,stations,3,200,-23.7,133.88,1580090274,2077895,83.01,,11,1013,,95.0,95.0,95.0,Alice Springs,,,,,AU,9483.0,1580071131,1580118895,1.0,34200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",120.0,,14.99
513,model,88,200,40.28,97.2,1580090404,1528998,10.67,861.0,46,1029,1029.0,23.02,23.02,23.02,Yumen,,,,,CN,,1580085923,1580121713,,28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.0,,11.18
514,stations,40,200,-9.67,-35.74,1580090162,3395981,88.48,,88,1014,,78.8,78.8,78.8,Maceio,,,,,BR,8413.0,1580026702,1580071928,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",30.0,,1.12
515,model,100,200,-2.08,101.38,1580090405,1625929,81.12,874.0,75,1011,1011.0,75.43,75.43,75.43,Sungaipenuh,,,,,ID,,1580080835,1580124794,,25200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10.0,,0.85
516,model,0,200,8.88,11.37,1580089939,2336589,58.71,968.0,15,1013,1013.0,67.41,67.41,67.41,Jalingo,,,,,NG,,1580103331,1580145510,,3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",83.0,,6.26
517,stations,1,200,35.99,-106.08,1580090405,5467024,30.81,,48,1020,,37.72,41.0,35.01,Espanola,,,,,US,4660.0,1580047761,1580084637,1.0,-25200,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",320.0,,3.36
518,model,78,200,-22.09,-70.2,1580089920,3869716,64.6,848.0,57,1016,1016.0,66.16,66.16,66.16,Tocopilla,,,,,CL,,1580033851,1580081322,,-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",194.0,,3.15
519,stations,100,200,49.5,2.42,1580090405,3024642,37.13,,87,1010,,47.08,48.2,45.0,Arrondissement de Clermont,,0.5,,,FR,6530.0,1580110186,1580142951,1.0,3600,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",200.0,,14.99
520,stations,90,200,44.08,-80.2,1580090146,6145890,23.72,,90,1004,,32.16,34.0,30.0,Shelburne,,,,,CA,1002.0,1580042695,1580077279,1.0,-18000,16093.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",210.0,,8.05
521,stations,75,200,38.23,139.48,1580090405,1856434,31.12,,60,1028,,41.0,41.0,41.0,Murakami,,,,,JP,8051.0,1580075502,1580111836,1.0,32400,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80.0,,10.29
522,stations,1,200,28.99,-80.9,1580090402,4154205,53.04,,62,1018,,55.47,59.0,52.0,Edgewater,,,,,US,3800.0,1580040918,1580079392,1.0,-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",89.0,,1.34
523,model,0,200,11.13,2.94,1580090359,2393693,55.74,980.0,15,1013,1013.0,64.53,64.53,64.53,Kandi,,,,,BJ,,1580105540,1580147348,,3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",39.0,,6.08
524,stations,90,200,46.81,-100.78,1580090406,5688025,14.2,,100,1016,,25.09,28.0,24.01,Bismarck,,,,,US,6313.0,1580048094,1580081760,1.0,-21600,4023.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",330.0,,11.41
525,model,0,200,67.54,133.38,1580090406,2013465,-50.62,988.0,82,1027,1027.0,-43.06,-43.06,-43.06,Verkhoyansk,,,,,RU,,1580085796,1580104471,,36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",151.0,,0.76
526,model,28,200,-34.05,23.37,1580090406,964712,52.99,1007.0,79,1023,1023.0,57.58,57.58,57.58,Plettenberg Bay,,0.19,,,ZA,,1580096522,1580146558,,7200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",312.0,,8.84
527,stations,100,200,52.43,22.86,1580090360,759320,28.29,,81,1017,,33.01,33.01,33.01,Siemiatycze,,,,0.13,PL,2017469.0,1580105911,1580137413,3.0,3600,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",164.0,3.0,1.01
528,model,0,200,18.3,83.9,1580090406,1255647,73.69,1009.0,56,1015,1015.0,74.07,74.07,74.07,Srikakulam,,,,,IN,,1580086726,1580127295,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",336.0,,4.81
529,stations,91,200,-22.96,14.51,1580090041,3359638,60.64,,82,1013,,60.87,61.0,60.8,Walvis Bay,,,,,NA,2288.0,1580099868,1580147465,1.0,7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",360.0,,3.36
530,model,0,200,25.29,60.64,1580090407,1161724,52.56,1010.0,46,1015,1015.0,60.37,60.37,60.37,Chabahar,,,,,IR,,1580092959,1580132229,,12600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",324.0,,9.75
531,stations,90,200,36.21,-86.29,1580090380,4636045,38.61,,87,1015,,44.02,46.4,42.01,Lebanon,,,,,US,4821.0,1580043041,1580079856,1.0,-21600,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",190.0,,5.82
532,model,99,200,-6.22,149.55,1580090407,2094746,94.03,987.0,78,1007,1007.0,84.6,84.6,84.6,Kandrian,,5.0,,,PG,,1580068933,1580113571,,36000,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",324.0,,3.74
533,model,99,200,-11.38,43.28,1580090407,921786,88.65,1010.0,74,1012,1012.0,81.66,81.66,81.66,Mitsamiouli,,,,,KM,,1580094012,1580139509,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",86.0,,3.51
